data,titulo,url,noticia
18/03/2021,Salada de pepino com sal cura a Covid-19 #boato,https://www.boatos.org/saude/salada-de-pepino-com-sal-cura-covid-19.html,“Vejam esse vídeo Esse Senhor fala que o pepino curou ele da covid”.
17/03/2021,Mandetta embolsou R$ 5 bilhões destinados à compra de vacinas contra Covid-19 #boato,https://www.boatos.org/politica/mandetta-embolsou-r-5-bilhoes-compra-vacinas-contra-covid-19.html," O Ministro Paulo Guedes AFIRMA Que Mandetta EMBOLSOU, AFANOU ANTES DE SER MANDADO EMBORA CERCA DE 5 ( CINCO ) MILHÕES. "
17/03/2021,Mandetta embolsou R$ 5 bilhões destinados à compra de vacinas contra Covid-19 #boato,https://www.boatos.org/politica/mandetta-embolsou-r-5-bilhoes-compra-vacinas-contra-covid-19.html,"Mandetta embolsou 5 bilhões da União, enquanto Ministro da Saúde e não comprou 1 dose de vacina. Gravíssimo. "
17/03/2021,Mandetta embolsou R$ 5 bilhões destinados à compra de vacinas contra Covid-19 #boato,https://www.boatos.org/politica/mandetta-embolsou-r-5-bilhoes-compra-vacinas-contra-covid-19.html,"O homem da ciência embolsou muito dinheiro , mas fique em casa enquanto ele torra o dinheiro roubado da pandemia ."
17/03/2021,Empresários de Cuiabá vão para Cuba tomar vacina Sputnik V #boato,https://www.boatos.org/saude/empresarios-cuiaba-vao-cuba-tomar-vacina-sputnik-v.html,"Empresários de Cuiabá vão fretar avião para tomar Sputnik V em Cuba Presidente de Cuba, Raul Castro, deve autorizar vacinação de grupo de cuiabanos ao custo de R$ 1 milhão, que será doado ao sistema de saúde pública de Havana."
17/03/2021,"Doria cogita cortar fornecimento de luz entre 0h e 6h em São Paulo, aponta Veja #boato",https://www.boatos.org/politica/doria-cogita-cortar-fornecimento-de-luz-entre-0h-6h-em-sao-paulo-veja.html,"Veja: Governador de São Paulo João Dória cogita cortar o fornecimento de luz entre 00:00 e 06:00 da manhã. Media extrema será adotada, caso a fase emergencial nao seja respeitada pelos paulistas. Equipe da Veja teve acesso ao documento em analise pelo centre de gerenciamento do palacio dos bandeirantes. "
16/03/2021,Respirador caseiro feito com garrafa pet é eficaz contra Covid-19 #boato,https://www.boatos.org/saude/respirador-caseiro-feito-garrafa-pet-eficaz-contra-covid-19.html,"“Um inalador,uma garrafa pet ,um caráter nasal e um pouquinho de silicone e um litro de água pode salvar uma vida,. Basta ser inteligente melhor ainda se colocar uma colher de chá de bicarbonato na água.!”."
16/03/2021,Governadores e prefeitos jogam respiradores no mato para prejudicar Bolsonaro #boato,https://www.boatos.org/saude/governadores-prefeitos-jogam-respiradores-mato-prejudicar-bolsonaro.html,"“Será que o STF dará 24h para o Doria explicar, sobre os respiradores encontrados no mato   A Polícia Militar localizou na manhã deste domingo (14) nove respiradores de ar utilizados para ventilação mecânica de pessoas em hospitais largados na zona rural de Ferraz de Vasconcelos, na Grande São Paulo. A carga é avaliada em mais de R$ 537 mil”."
16/03/2021,Governadores e prefeitos jogam respiradores no mato para prejudicar Bolsonaro #boato,https://www.boatos.org/saude/governadores-prefeitos-jogam-respiradores-mato-prejudicar-bolsonaro.html,“Respiradores encontrados no mato em São Paulo Povo morrendo por falta de respirador e alguém jogando no mato os equipamentos. E depois  manda fechar tudo o comércio porque está lotados os hospitais  falta de respiradores”.
16/03/2021,Governadores e prefeitos jogam respiradores no mato para prejudicar Bolsonaro #boato,https://www.boatos.org/saude/governadores-prefeitos-jogam-respiradores-mato-prejudicar-bolsonaro.html,“A oposição é genocida!!!! Respiradores  encontrados jogados  no mato -SP. Ainda tem gente q não acredita q os governantes canalhas fazem isso!!”.
16/03/2021,Governadores e prefeitos jogam respiradores no mato para prejudicar Bolsonaro #boato,https://www.boatos.org/saude/governadores-prefeitos-jogam-respiradores-mato-prejudicar-bolsonaro.html,"“ESTA FALTANDO RESPIRADORES? PEGA NO MATO. PRESIDENTE ENTREGUISTA OU COVARDE? NOSSO DINHEIRO NA MÃO DO CRIME POLITICO ORGANIZADO! DAÍ LEMBRO DO VELHO DITADO QUE DIZ “MEU DINHEIRO É CAPIM”, PARECE QUE É!”."
15/03/2021,São Lourenço (MG) zerou mortes por Covid-19 com tratamento precoce #boato,https://www.boatos.org/saude/sao-lourenco-mg-zerou-mortes-covid-19-com-tratamento-precoce.html,"Versão 1: São Lourenço-MG tinha mais de 90% dos leitos hospitalares ocupados por causa do COVID-19, o Prefeito Lessa, médico há 42 anos, adotou o tratamento precoce e hoje a cidade está com ZERO leitos ocupados, ZERO mortes por covid-19 e o comércio aberto. Versão 2: INÉDITO São Lourenço adotou o TRATAMENTO PRECOCE e está há 3 semanas sem NENHUMA INTERNAÇÃO EM UTI OU ÓBITO POR COVID – 19 C O M P A R T I L H E #saolourencomg"
14/03/2021,Máscaras causam danos neurológicos irreversíveis #boato,https://www.boatos.org/saude/mascaras-danos-neurologicos-irreversiveis.html,"Neurologista Alemão Alerta Contra O Uso De Máscaras: ‘A Privação De Oxigêncio Causa Danos Neurológicos Permanentes’. Margareta Griesz Brisson Isso é o que ela tem a dizer sobre as máscaras e seus efeitos em nossos cérebros : “A reinalação de nosso ar exalado sem dúvida criará deficiência de oxigênio e uma inundação de dióxido de carbono. Sabemos que o cérebro humano é muito sensível à privação de oxigênio. Existem células nervosas, por exemplo no hipocampo, que não podem durar mais de 3 minutos sem oxigênio – elas não podem sobreviver. Os sintomas agudos de alerta são dores de cabeça, sonolência, tontura, problemas de concentração, desaceleração do tempo de reação – reações do sistema cognitivo.”"
13/03/2021,Vacina espiritual contra Covid-19 será aplicada pela Casa de Caridade Maria de Nazaré #boato,https://www.boatos.org/religiao/vacina-espiritual-contra-covid-19-aplicada-casa-de-caridade-maria-de-nazare.html,"Vacina Espiritual. Pessoal, queremos avisar vocês que no dia: Dia 13/03/2021(sábado)- das 15h às 17h, A Espiritualidade da Casa de Caridade Maria de Nazaré, Equipe Médica do Espaço – Dr. Bezerra de Menezes- equipe Dr Frederik e Dr Cesar, farão vacinação espiritual. Basta você se conectar com o Plano Espiritual, com seu Anjo da Guarda e pedir a vacina . Pode estar sentado ou deitado e deixar seu braço esquerdo livre e descoberto, de 5 a 10 minutos. Principal de tudo é ter Fé, acreditar e embora vacinado, continuar respeitando as orientações físicas da Terra, como lavar bem as mãos, usar álcool 70% e máscara, não subestimando o vírus. Copie para conseguir enviar para mais pessoas…"
12/03/2021,Empresários de Santos (SP) e Uberaba (MG) escrevem carta aberta contra o lockdown #boato,https://www.boatos.org/brasil/empresarios-santos-uberaba-escrevem-carta-aberta-contra-lockdown.html," CARTA ABERTA DOS EMPRESÁRIOS DO MUNICÍPIO DE SANTOS Ao Sr. governador João Dória, prefeito Municipal DE SANTOS , Vereadores, Comitê de Contingência ao Coronavírus e ao povo SANTISTA. Informarmos que a partir do dia 17 de março de 2021, não aceitaremos e muito menos seguiremos qualquer decreto que impeça qualquer pessoa no Município de SANTOS de exercer seu Direito Constitucional da Livre Iniciativa (Art. 1o, IV, CF e Art. 170, CF). Qualquer novo decreto que impeça o trabalho irá comprometer outro Direito Constitucional, o da Dignidade da Pessoa Humana (Art. 1o, III, CF) seja para Empresários, Colaboradores, Funcionários Públicos, Aposentados e outros, pois, além de inviabilizar a continuidade de atividades, demissão em massa, quem tem seus proventos sofrerá com enorme redução em virtude da inflação no preço dos produtos. Pedimos que o Sr. Prefeito, Vereadores e Comitê de Contingência que esqueçam a política e adotem o tratamento precoce, transparência da vacinação e verbas, façam investimentos na área da saúde, aumento de leitos, insumos, estoque de medicamentos, EPIs, dentre outros que garantam atendimento médico a todos, bem como a fiscalização contínua de festas clandestinas, churrascos e aglomerações. Reiteramos que Distanciamento Social não é sinônimo de Proibição do Trabalho e Fechamento de Atividades, tendo em vista que 90% do comércio e serviços do Município não possuem aglomerações, devido a crise financeira. Dentro das lojas do centro, shoppings ou bairros, são raras as que possuem vários compradores simultâneos e as que possuem, devem controlar os acessos. Por fim, reiteramos ao Sr. Prefeito que não iremos seguir qualquer decreto que impeça o trabalho a partir do dia 17 do mês de março de 2021 e pede que não sejam editados decretos neste sentido, pois a abertura não será uma opção do Sr. Prefeito, mas do povo SANTISTA contra os decretos e a fiscalização, ante a situação, iremos praticar a legítima defesa (Art. 25 do Código Penal), pois estaremos defendendo nossas famílias, nossos amigos, nossos colaboradores, todo cidadão SANTISTA e nosso patrimônio. Pedimos diálogo, honestidade, bom senso e que afastem-se do espectro político, permitindo o povo trabalhar, para que evitemos enfrentamentos desnecessários que possam causar danos, quaisquer que sejam entre quem precisa trabalhar e agente da administração pública, seja na legislação, ou fiscalização. Queremos a paz, saúde e acima de tudo, que todos sejam livres. Atenciosamente, Empresários de SANTOS. Divulga nos seus contatos, vamos fazer rodar o Brasil, pode ser o começo de um grande levante, temos que ter a dignidade de levar nosso sustento para nossa família e isso só se faz com trabalho"
12/03/2021,Empresários de Santos (SP) e Uberaba (MG) escrevem carta aberta contra o lockdown #boato,https://www.boatos.org/brasil/empresarios-santos-uberaba-escrevem-carta-aberta-contra-lockdown.html,"CARTA ABERTA DOS EMPRESÁRIOS DO MUNICÍPIO DE UBERABA “Ao Sr. governador Romeu Zema e a prefeita Municipal Elisa Araújo , Vereadores, Comitê de Contingência ao Coronavírus e ao povo Uberabense. “Informarmos que a partir do dia 17 de março de 2021, não aceitaremos e muito menos seguiremos qualquer decreto que impeça qualquer pessoa no Município de Uberaba de exercer seu Direito Constitucional da Livre Iniciativa (Art. 1o, IV, CF e Art. 170, CF). “Qualquer novo decreto que impeça o trabalho irá comprometer outro Direito Constitucional, o da Dignidade da Pessoa Humana (Art. 1o, III, CF) seja para Empresários, Colaboradores, Funcionários Públicos, Aposentados e outros, pois, além de inviabilizar a continuidade de atividades, demissão em massa, quem tem seus proventos sofrerá com enorme redução em virtude da inflação no preço dos produtos. “Pedimos que a Sra. Prefeita, Vereadores e Comitê de Contingência que esqueçam a política e adotem o tratamento precoce, transparência da vacinação e verbas, façam investimentos na área da saúde, aumento de leitos, insumos, estoque de medicamentos, EPIs, dentre outros que garantam atendimento médico a todos, bem como a fiscalização contínua de festas clandestinas, churrascos e aglomerações. “Reiteramos que Distanciamento Social não é sinônimo de Proibição do Trabalho e Fechamento de Atividades, tendo em vista que 90% do comércio e serviços do Município não possuem aglomerações, devido a crise financeira. Dentro das lojas do centro, shoppings ou bairros, são raras as que possuem vários compradores simultâneos e as que possuem, devem controlar os acessos. “Por fim, reiteramos ao Sr. Prefeito que não iremos seguir qualquer decreto que impeça o trabalho a partir do dia 17 do mês de março de 2021 e pede que não sejam editados decretos neste sentido, pois a abertura não será uma opção do Sra. Prefeita, mas do povo Uberabense contra os decretos e a fiscalização, ante a situação, iremos praticar a legítima defesa (Art. 25 do Código Penal), pois estaremos defendendo nossas famílias, nossos amigos, nossos colaboradores, todo cidadão Uberabense e nosso patrimônio. “Pedimos diálogo, honestidade, bom senso e que afastem-se do espectro político, permitindo o povo trabalhar, para que evitemos enfrentamentos desnecessários que possam causar danos, quaisquer que sejam entre quem precisa trabalhar e agente da administração pública, seja na legislação, ou fiscalização. “Queremos a paz, saúde e acima de tudo, que todos sejam livres. Atenciosamente, Empresários de UBERABA."
12/03/2021,Lockdown total no Distrito Federal será decretado por Ibaneis #boato,https://www.boatos.org/brasil/lockdown-total-distrito-federal-sera-decretado-por-ibaneis.html,"“Sírio Libanês, Hospital da Criança teve que abrir vaga pra Covid e esse não é o foco do Hospital da Criança. Então, tá Sírio Libanês, Santa Lúcia, Rede Dor, tudo já sinalizou que não tá ocupada. Rede pública de saúde está entrando num colapso, literalmente. O Ibaneis falou que era pra gente se preparar pro pior cenário. De morrer gente dentro de casa. Não tem vaga, nada. O problema é que o número de casos do DF está controlado, mas quase 40% da ocupação do DF é de pessoal que tá vindo do Goiás, Minas Gerais. A gente tá recebendo gente da Bahia. Então, ele vai decretar o lockdown sexta-feira mesmo, geral. Inclusive, supermercado, tudo. Vai tá tudo fechado. Vai abrir somente hospital e farmácia. Vai fechar, mas eles estão pensando numa forma de como vai ser pras pessoas irem no supermercado. Vai ter que ser lista, alguma coisa assim, não sei. Ainda tão pensando como vai ser isso. Inclusive, desde ontem, já tava mais ou menos sabendo. Essas notícias que estão saindo é verdade mesmo. E, desde ontem, estou indo em um milhão de lugar pra resolver coisas, porque realmente vai fechar e não tem previsão de como vai ser a reabertura. Então, só fica a dica aí pra vocês se organizarem. Quem precisar resolver coisas na rua, resolva o quanto antes”."
11/03/2021,Governadores estão escondendo vacinas para desestabilizar Bolsonaro #boato,https://www.boatos.org/politica/governadores-escondendo-vacinas-desestabilizar-bolsonaro.html,"Governadores ‘escondem’ vacinas para desestabilizar o presidente Bolsonaro Apesar da carta em que se declararam “no limite”, os governadores de 14 estados brasileiros aplicaram só 60% das vacinas. A canalhice dos governadores se revela em números e demonstram que está em curso uma política para desestabilizar o presidente Jair Bolsonaro."
11/03/2021,Governadores estão escondendo vacinas para desestabilizar Bolsonaro #boato,https://www.boatos.org/politica/governadores-escondendo-vacinas-desestabilizar-bolsonaro.html,"Governadores ESCONDENDO vacinas para desestabilizar o presidente? Parece ficção!!! Sqn!!! A política brasileira realmente não é para amadores, revoltante e triste termos nela um grande número de meliantes profissionais sustentados por nós!!! Governadores ‘escondem’ vacinas para desestabilizar o presidente Bolsonaro "
11/03/2021,Saiu o randomizado da ivermectina que mostra até 90% de eficácia #boato,https://www.boatos.org/saude/saiu-randomizado-ivermectina-mostra-ate-90-eficacia.html,“Aos incrédulos Saiu o Randomizado da Ivermectina Pronto esta ai a eficácia e a comprovação cientifica https://ivmmeta.com/ PRA QUEM QUERIA “CIÊNCIA” ESTÁ AÍ 90% de eficácia na profilaxia 80% no tratamento precoce 50% no tratamento tardio”.
